Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
China,Ukraine,Skirmish,2021,1426,9738,43185,58836,261.46,-9.3,373.7,Mountain,564.9,62.4,111.6,23849.7,Regional,Regional,Cyber,2366,49,No,18.81,Yes,Victory_A,28.446,-123.168,Arid,Oil,0,1,0,1,1,0,0,0,0,111759,0.5264542452956809,17.238449283058948,692.0673076923077,1,1,1,1,1,0.010911761882702525,-1,1,0,0,-1,1,0,1,1,1,14,1,0,1
Turkey,India,Cold Conflict,2010,1541,34247,23512,104969,3.95,21.1,1961.2,Plains,1044.4,1069.1,13765.5,13385.0,Regional,Regional,Conventional,1029,88,Yes,6.31,Yes,Victory_B,6.272,-126.922,Tropical,Land,0,1,0,1,1,0,0,0,0,162728,0.6450580109139177,32.79107621600919,21.992329997193902,1,1,1,1,1,0.00014548535017771313,1,1,1,1,1,1,1,1,1,1,50,1,0,1
Australia,Germany,Civil War,1982,531,9775,22963,37147,415.05,-5.6,887.2,Urban,141.2,1136.9,13107.5,8934.0,NATO,,Conventional,1324,63,Yes,11.58,Yes,Stalemate,9.262,22.792,Tropical,Water,0,1,0,1,0,0,0,1,1,69885,0.5315446805466123,69.22804532577904,20.19790658809042,1,1,1,1,1,0.018830388131479255,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Brazil,Ukraine,War,2015,1706,24154,30904,121453,352.09,-4.8,2280.8,Plains,1226.8,70.8,1792.7,24071.4,,,Mixed,100,124,Yes,0.39,Yes,Victory_A,-61.75,81.886,Tropical,,0,1,0,1,0,0,0,0,0,176511,0.6880760972403986,19.68862080208673,436.49717514124296,1,1,1,1,1,0.013613077586306886,-1,1,0,0,1,1,1,1,1,1,152,1,0,1
Canada,Israel,Proxy War,1979,786,43134,11034,34295,330.95,23.5,721.1,Forest,406.8,340.7,12305.7,13465.7,Regional,NATO,Nuclear,415,129,No,8.58,No,Victory_A,-4.538,145.634,Arid,Oil,0,1,0,1,0,0,0,0,1,88463,0.38767620361054905,106.03244837758112,32.38626357499266,1,1,1,1,1,0.012841754813475402,1,1,1,1,1,1,1,1,1,1,23,1,0,1
Russia,Russia,Skirmish,1969,254,31761,30823,196333,34.48,2.2,2051.9,Urban,565.4,1079.1,18940.6,407.5,,NATO,Nuclear,1383,166,Yes,12.34,No,Victory_B,58.284,141.852,Arid,Water,0,1,0,0,0,0,1,0,1,258917,0.7582854737232395,56.17438981252211,28.56361782967288,1,1,1,1,1,0.001782087130002429,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Israel,Germany,Civil War,2009,121,17284,20505,54891,181.09,18.3,885.0,Mountain,1125.3,527.2,13534.6,11847.0,NATO,,Mixed,2433,141,Yes,7.62,Yes,Stalemate,1.703,-124.082,Polar,Oil,0,1,0,1,0,0,0,0,0,92680,0.5922637030643073,15.359459699635654,38.894157814871015,1,1,1,1,1,0.007134696000252152,1,1,1,1,1,1,1,1,1,1,50,1,0,1
Ukraine,Ukraine,Cold Conflict,2023,1056,48063,18848,25396,467.7,31.3,27.0,Desert,892.1,662.2,12945.2,69.4,,,Mixed,1043,139,No,9.54,No,Stalemate,-54.046,178.371,Polar,,0,1,0,1,0,0,0,0,0,92307,0.27512539677380915,53.87624705750476,28.462700090607065,1,1,1,1,1,0.03593656355170347,1,1,1,1,-1,1,0,1,1,1,-1,0,0,1
UK,China,War,1973,661,25922,5330,105683,431.31,4.2,1900.1,Urban,432.8,1152.6,17950.5,18445.3,Regional,Regional,Nuclear,1746,80,Yes,3.84,Yes,Victory_A,-15.589,-123.553,Temperate,Water,0,1,0,1,1,0,0,0,1,136935,0.7717749297111768,59.893715341959336,4.624327607149055,1,1,1,1,1,0.011850543194544424,1,1,1,1,1,-1,1,0,1,1,1,1,0,1
Germany,Brazil,Skirmish,1953,1802,11029,46513,72030,142.84,-0.2,339.8,Forest,316.3,133.4,4304.4,14153.0,NATO,,Conventional,4491,77,Yes,7.0,No,Victory_A,45.866,122.443,Temperate,,0,1,0,1,1,0,0,1,1,129572,0.5559071404315747,34.8687954473601,348.6731634182908,1,1,1,1,1,0.00773890147041295,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Canada,China,War,1986,1061,5367,22454,90467,78.61,-5.2,1977.9,Plains,1340.8,948.5,11442.4,2753.9,NATO,Regional,Conventional,4443,178,Yes,14.47,No,Stalemate,-65.701,31.3,Arid,Land,0,1,0,1,1,0,0,0,0,118288,0.7648028540511295,4.002834128878281,23.67316816025303,1,1,1,1,1,0.005537358325760938,1,1,1,1,1,1,1,1,1,1,54,1,0,1
Germany,Australia,Proxy War,1953,1713,36125,9054,180275,224.6,-4.1,2776.8,Mountain,123.8,301.8,3709.7,20327.2,,Regional,Cyber,1288,9,No,19.39,Yes,Victory_A,14.483,64.183,Temperate,,0,1,0,1,0,0,0,0,0,225454,0.7996087893761034,291.80129240710824,30.0,1,1,1,1,1,0.009343966984095287,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
India,France,Cold Conflict,1967,1366,12169,23239,76992,177.98,-7.2,2907.7,Mountain,7.1,88.6,13100.8,13415.6,Regional,Regional,Cyber,4860,43,Yes,9.38,Yes,Stalemate,83.757,37.43,Polar,,0,1,0,1,1,0,0,0,0,112400,0.684982206405694,1713.943661971831,262.2911963882619,1,-1,1,0,1,0.006712072528699219,1,1,1,1,1,1,1,1,1,1,9,1,0,1
Russia,Japan,War,2015,1037,1081,45122,105197,341.14,-6.1,707.8,Forest,942.4,927.8,14802.6,2860.4,,,Nuclear,4139,39,No,13.72,Yes,Victory_A,-21.546,133.086,Polar,Water,0,1,0,1,0,0,0,1,1,151400,0.6948282694848085,1.1470713073005094,48.6333261478767,1,1,1,1,1,0.019313819849402704,1,1,1,1,1,1,1,1,1,1,153,1,0,1
India,USA,Civil War,1997,1207,43536,17488,91025,483.22,9.4,2427.8,Forest,860.6,170.9,3050.6,4008.7,,,Conventional,4170,108,Yes,19.52,Yes,Victory_A,-82.145,49.355,Arid,,0,1,0,1,1,1,0,1,1,152049,0.5986556965188854,50.58796188705554,102.32884727911059,1,1,1,1,1,0.06845154618729904,1,-1,1,1,1,1,1,1,1,1,18,1,0,1
USA,Brazil,Cold Conflict,1982,1681,18572,39925,6022,181.56,4.4,1060.7,Urban,1032.9,1046.1,1897.1,20554.4,,Regional,Cyber,4148,187,No,15.5,Yes,Victory_B,23.959,125.519,Temperate,,0,1,0,1,0,0,0,0,0,64519,0.09333684651033029,17.980443411753313,38.16556734537807,1,1,1,1,1,0.008086764804133353,1,1,1,1,1,1,1,1,1,1,22,1,0,1
India,France,Civil War,2007,1289,19436,36623,48113,31.21,21.8,2701.4,Desert,1024.6,284.6,4176.7,8893.6,Regional,,Conventional,3954,69,No,0.2,No,Stalemate,-81.521,-124.428,Arid,Water,0,1,0,1,1,0,0,1,1,104172,0.4618611527089813,18.969353894202616,128.68236120871398,1,1,1,1,1,0.002387856437878243,1,1,1,1,1,1,1,1,1,1,113,1,0,1
USA,Germany,War,2022,88,25687,35714,196610,448.82,29.2,2362.5,Desert,1208.7,68.9,14662.6,20529.2,,NATO,Conventional,37,30,No,18.71,No,Stalemate,-55.511,132.014,Temperate,Oil,0,1,0,1,1,0,0,0,0,258011,0.7620217742654383,21.251758087201125,518.3454281567489,1,1,1,1,0,0.012753539176740035,1,1,1,1,1,1,1,1,1,1,37,1,0,1
Ukraine,Germany,Cold Conflict,1977,1964,11756,35832,130067,19.07,25.3,221.8,Plains,1291.0,139.9,4748.6,1746.9,,NATO,Nuclear,765,36,No,17.33,No,Victory_A,-81.288,177.463,Arid,Water,0,1,0,0,0,0,0,0,0,177655,0.7321325040105823,9.10611928737413,256.12580414581845,1,1,1,1,1,0.0029358786852436303,1,1,1,1,1,1,1,1,-1,0,21,1,0,1
Turkey,Germany,Civil War,1984,1486,27426,41746,57105,476.39,13.9,1221.4,Mountain,1085.3,1177.9,6888.3,6104.0,NATO,Regional,Conventional,3877,185,No,5.42,Yes,Victory_B,-59.283,58.142,Polar,Oil,0,1,0,1,0,0,0,0,0,126277,0.45222011926162325,25.270432138579196,35.441039137448,1,1,1,1,1,0.03666710282244098,1,1,1,1,1,1,1,1,1,1,38,1,0,1
USA,Japan,Proxy War,1959,46,18610,21121,195488,332.32,-5.4,1012.0,Urban,326.0,520.0,17566.6,19116.9,NATO,,Nuclear,2464,170,No,3.63,Yes,Stalemate,63.888,171.49,Tropical,Oil,0,1,0,1,1,0,0,1,1,235219,0.8310893252670916,57.08588957055215,40.61730769230769,1,1,1,1,1,0.009059113770496272,1,1,1,1,1,1,1,1,1,1,5,1,0,1
Canada,China,Proxy War,2014,1416,40931,27802,142053,470.85,21.9,2355.5,Mountain,649.4,423.9,6216.1,16046.1,NATO,NATO,Cyber,4806,108,Yes,17.98,Yes,Victory_A,42.273,-100.842,Temperate,Water,0,1,0,1,1,0,0,1,1,210786,0.6739204691013635,63.028949799815216,65.586223165841,1,1,1,1,1,0.021150200788780982,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Iran,USA,War,1991,1143,19075,45516,138824,99.91,6.3,1230.9,Urban,898.8,688.2,9944.2,7677.5,Regional,Regional,Mixed,4843,96,No,13.77,No,Victory_A,-28.467,118.542,Arid,Oil,0,1,0,1,0,0,0,1,1,203415,0.6824668780571738,21.22274143302181,66.13775065387968,1,1,1,1,1,0.00566971404575041,1,1,1,1,1,1,1,1,1,1,75,1,0,1
Germany,Israel,Cold Conflict,1958,933,9765,35623,84884,20.45,-6.1,2053.8,Forest,755.6,886.5,23221.8,23401.3,,NATO,Conventional,2891,70,Yes,4.74,No,Victory_B,71.485,-119.143,Polar,Land,0,1,0,1,0,0,0,0,1,130272,0.6515905183001719,12.923504499735309,40.18386914833615,1,1,1,1,1,0.00043862377233603087,1,1,1,1,1,1,1,1,1,1,106,1,0,1
UK,Ukraine,Skirmish,2009,1555,27197,19216,152662,244.16,27.9,1807.3,Plains,223.3,52.9,20626.7,5284.5,,Regional,Mixed,115,37,Yes,14.28,No,Stalemate,29.733,5.739,Polar,Water,0,1,0,1,0,0,0,1,1,199075,0.7668567122943615,121.79579041648006,363.2514177693762,1,1,1,1,1,0.009422952236870542,1,1,1,1,1,1,1,1,1,1,7,1,0,1
Iran,Germany,Cold Conflict,1964,1471,25841,6573,57500,225.37,5.2,2926.9,Forest,825.4,1257.6,6394.3,21246.0,NATO,Regional,Mixed,278,7,No,12.0,No,Stalemate,-9.406,59.053,Polar,Land,0,1,0,0,0,0,0,0,0,89914,0.6394999666347844,31.307244972134722,5.226622137404581,1,1,1,1,1,0.008153674164173327,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Australia,Canada,Proxy War,2006,1756,6537,47422,65302,165.81,-0.2,2813.4,Mountain,1241.3,1341.9,14943.4,17396.6,,Regional,Nuclear,453,33,Yes,6.18,No,Victory_A,-77.7,57.694,Tropical,Water,0,1,0,1,0,0,0,1,1,119261,0.5475553617695642,5.266253121727222,35.339444071838436,1,1,1,1,1,0.00512708719851577,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Turkey,Australia,Civil War,2018,1966,25285,22835,46954,478.83,29.2,1283.1,Plains,586.5,584.8,16648.5,3036.7,Regional,NATO,Conventional,3213,144,Yes,11.14,Yes,Victory_A,41.53,61.51,Arid,,0,1,0,1,0,0,0,1,1,95074,0.4938679344510592,43.111679454390455,39.04753761969904,1,1,1,1,1,0.02432436551317741,1,1,1,1,1,1,1,1,1,1,36,1,0,1
India,Brazil,Skirmish,1971,745,10475,34561,52370,411.31,30.6,2170.7,Urban,936.8,578.3,22507.0,13882.3,,Regional,Conventional,4703,16,Yes,10.55,No,Victory_B,-22.405,-64.467,Tropical,Oil,0,1,0,1,1,0,0,1,1,97406,0.5376465515471326,11.181682322801025,59.76309873767941,1,1,1,1,1,0.011303047873962949,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Israel,Russia,War,2013,1630,27207,11184,31050,330.82,5.3,2488.4,Urban,862.7,1230.1,13691.2,23248.4,NATO,Regional,Cyber,4464,93,No,10.2,Yes,Stalemate,-35.491,170.54,Arid,Land,0,1,0,1,0,0,0,0,0,69441,0.4471421782520413,31.53703489046018,9.091943744411024,1,1,1,1,1,0.008955700657289194,1,1,1,1,1,1,1,1,1,1,66,1,0,1
Australia,Ukraine,Skirmish,1990,967,30584,44871,95391,81.51,6.0,2696.7,Plains,528.5,601.6,14036.6,15476.2,Regional,NATO,Mixed,4465,81,Yes,10.35,Yes,Stalemate,-38.111,-177.641,Polar,Land,0,1,0,0,0,0,0,0,0,170846,0.5583449422286738,57.86944181646168,74.58610372340425,1,1,1,1,1,0.0027618524843457753,1,1,1,1,1,1,1,1,1,1,139,1,0,1
Russia,Canada,War,2020,763,35729,28856,2649,367.19,16.1,204.4,Forest,791.8,1198.8,22212.3,13224.9,,Regional,Mixed,300,52,Yes,0.01,No,Victory_B,-88.612,43.559,Arid,,0,1,0,1,0,0,0,1,0,67234,0.039399708480828154,45.123768628441525,24.070737404070737,1,1,1,1,1,0.010361710293138284,1,1,1,1,1,1,1,1,1,1,18,1,0,1
USA,USA,Skirmish,2005,762,45710,17168,87686,363.53,23.0,906.2,Plains,295.1,40.6,1369.0,9164.4,,NATO,Nuclear,716,142,Yes,5.37,No,Stalemate,43.676,131.799,Polar,Oil,0,1,0,1,1,1,0,1,1,150564,0.5823835711059748,154.89664520501523,422.85714285714283,1,1,1,1,1,0.03451212334099151,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Germany,Japan,War,1972,794,25935,29016,187287,212.59,-7.2,960.7,Forest,765.0,686.0,15707.3,19721.8,,Regional,Conventional,1375,63,No,8.62,No,Victory_B,-63.844,140.801,Arid,Water,0,1,0,1,0,0,0,0,0,242238,0.7731528496767641,33.90196078431372,42.29737609329446,1,1,1,1,1,0.006000434670934345,1,1,1,1,1,1,1,1,1,1,37,1,0,1
China,Israel,War,1974,744,29843,3019,189977,462.4,16.7,1303.3,Plains,1118.6,1333.4,10422.1,22827.3,Regional,,Conventional,194,108,No,2.55,No,Stalemate,3.716,79.274,Temperate,Water,0,1,0,1,1,0,0,0,0,222839,0.8525303021463927,26.678884319685324,2.264136793160342,1,1,1,1,1,0.013907017870999175,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Brazil,Israel,Skirmish,1955,1070,31017,23650,68,83.57,32.9,507.8,Forest,1062.8,354.7,22745.0,18835.4,,,Mixed,1328,56,Yes,14.98,Yes,Victory_B,-87.105,26.932,Tropical,Water,0,1,0,1,0,0,0,1,0,54735,0.0012423495021467068,29.184230334964248,66.67606427967297,-1,1,0,1,1,0.00200984117516907,1,1,1,1,1,1,1,1,1,1,132,1,0,1
Canada,USA,Skirmish,1983,1910,39095,36624,131980,133.74,1.8,1488.6,Desert,501.8,373.4,24013.9,18134.0,NATO,NATO,Cyber,4353,147,Yes,16.94,Yes,Victory_B,23.019,-15.359,Tropical,Water,0,1,0,1,0,0,0,1,1,207699,0.6354387840095523,77.90952570745317,98.08248527048742,1,1,1,1,1,0.0031731118276355406,1,1,1,1,1,1,1,1,1,1,10,1,0,1
UK,Russia,War,2012,1532,11524,3383,157114,31.71,30.9,1989.6,Plains,157.8,882.5,4264.5,4820.3,NATO,Regional,Mixed,1979,60,No,16.36,Yes,Victory_A,-23.491,-18.174,Tropical,Land,0,1,0,1,0,0,0,0,0,172021,0.9133419756890148,73.02915082382762,3.83342776203966,1,1,1,1,1,0.003490445579429377,1,1,1,1,1,1,1,1,1,1,82,1,0,1
France,Brazil,Proxy War,1958,558,9743,4791,163702,397.75,32.8,1492.1,Forest,1120.1,1296.7,7043.9,20851.3,NATO,NATO,Conventional,1557,24,Yes,9.19,No,Stalemate,23.535,-26.964,Temperate,Oil,0,1,0,1,0,0,0,0,0,178236,0.9184564285553984,8.698330506204805,3.694763630754993,1,1,1,1,1,0.014258725515500876,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Canada,Iran,Skirmish,2009,1995,10410,23312,70966,310.92,2.1,1997.4,Mountain,371.8,279.0,6843.7,1027.0,NATO,Regional,Nuclear,3124,77,Yes,13.81,Yes,Victory_A,-73.819,71.961,Temperate,,0,1,0,1,0,0,0,1,1,104688,0.6778809414641602,27.998924152770307,83.55555555555556,1,1,1,1,1,0.039503474913285985,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Ukraine,Russia,Cold Conflict,1998,526,19051,40218,166922,157.54,23.9,199.3,Mountain,75.2,1290.4,2524.7,18936.5,Regional,NATO,Nuclear,4882,26,No,1.54,Yes,Victory_B,-42.06,83.235,Polar,,0,1,0,1,0,0,0,0,0,226191,0.7379692383870269,253.3377659574468,31.167079975201485,1,1,1,1,1,0.007340689243844705,1,1,1,1,1,1,1,1,1,1,148,1,0,1
China,Israel,Civil War,2000,597,26668,28702,119243,81.99,0.7,2628.0,Plains,623.8,928.5,12078.8,5279.6,NATO,,Nuclear,528,174,Yes,3.99,Yes,Victory_B,-70.145,5.314,Polar,,0,1,0,1,1,0,0,0,0,174613,0.6828987532428857,42.75088169285028,30.912224017232095,1,1,1,1,1,0.004723361600147478,1,1,1,1,1,1,1,1,1,1,74,1,0,1
Israel,India,War,2009,1855,15333,17640,58820,20.17,23.2,2817.2,Plains,1035.5,1390.3,12831.9,12186.7,NATO,NATO,Conventional,497,98,Yes,0.94,Yes,Victory_B,26.293,86.692,Tropical,Oil,0,1,0,1,1,0,0,1,1,91793,0.6407896026930158,14.807339449541285,12.68790908437028,1,1,1,1,1,0.0008062001870608269,1,1,1,1,1,-1,1,0,1,1,-1,0,0,1
Brazil,Brazil,War,2019,840,13300,35929,186063,83.46,25.9,1853.7,Urban,1132.1,1031.3,14328.7,17383.9,NATO,,Conventional,1810,27,Yes,19.31,Yes,Stalemate,-70.46,10.244,Temperate,Land,0,1,0,1,0,0,0,0,1,235292,0.7907748669738027,11.748078791626183,34.8385532822651,1,1,1,1,1,0.002631761508044121,1,1,1,1,1,1,1,1,1,1,74,1,0,1
China,USA,Civil War,1986,3,21648,6019,37537,226.7,1.1,2644.2,Forest,1375.1,935.3,16577.3,18979.4,Regional,,Nuclear,2845,133,No,11.49,Yes,Victory_A,21.078,-144.953,Temperate,Oil,0,1,0,1,1,1,0,0,0,65204,0.5756855407643703,15.742855065086177,6.435368331016786,1,1,1,1,1,0.006375732281117202,1,1,1,1,1,1,1,1,1,1,13,1,0,1
India,Israel,Proxy War,1980,1052,10632,22377,144065,123.66,22.2,394.3,Plains,266.0,1141.0,1582.3,22203.2,Regional,,Conventional,2125,40,No,3.5,Yes,Victory_B,-65.756,126.581,Tropical,Oil,0,1,0,1,1,0,0,0,0,177074,0.8135864102013848,39.96992481203007,19.61174408413672,1,1,1,1,1,0.005198965756448256,1,1,1,1,1,1,1,1,1,1,37,1,0,1
USA,Israel,Civil War,1990,1405,23565,17776,102392,129.57,26.5,2392.3,Mountain,412.0,246.0,15565.9,7072.0,,NATO,Cyber,319,58,No,14.15,Yes,Stalemate,79.804,133.373,Arid,Oil,0,1,0,1,0,0,0,0,0,143733,0.7123764201679503,57.19660194174757,72.26016260162602,1,1,1,1,1,0.005723587435230299,1,1,1,1,1,1,1,1,1,1,84,1,0,1
Turkey,Germany,Skirmish,2011,157,21391,42944,61507,437.8,6.1,357.4,Mountain,853.7,1324.4,22846.1,5615.8,NATO,NATO,Nuclear,3363,77,No,9.78,No,Victory_B,-15.051,-84.074,Polar,,0,1,0,1,0,0,0,0,0,125842,0.48876368779898605,25.05681152629729,32.42524916943521,1,1,1,1,1,0.015381966769611307,1,1,1,1,1,1,1,1,1,1,1,1,0,1
UK,USA,Civil War,2007,855,42548,9852,18886,257.62,-2.5,1224.0,Mountain,1136.1,232.7,11380.2,24906.2,,,Cyber,2569,188,Yes,8.69,Yes,Victory_B,-67.214,103.116,Polar,Land,0,1,0,1,1,0,0,1,1,71286,0.2649328058805375,37.450928615438784,42.337773957885695,1,1,1,1,1,0.007099629613298646,1,1,1,1,1,1,1,1,1,1,37,1,0,1
Japan,Iran,War,1963,1938,30680,16112,101200,364.65,-5.9,971.5,Forest,328.5,36.9,2676.7,5196.9,Regional,NATO,Cyber,3386,48,No,18.27,No,Victory_B,-82.474,4.022,Arid,Land,0,1,0,0,1,0,0,1,1,147992,0.683820747067409,93.39421613394217,436.63956639566396,1,1,1,1,1,0.04631299532615322,1,1,1,1,1,1,1,1,1,1,74,1,0,1
USA,USA,Civil War,1985,1955,26249,9275,11444,17.95,15.9,1756.8,Desert,574.5,977.3,2157.7,16640.4,,Regional,Conventional,4709,107,No,14.16,No,Victory_B,-30.704,-135.35,Tropical,Oil,0,1,1,1,0,1,0,0,0,46968,0.243655254641458,45.69016536118364,9.490432825130462,1,1,1,1,1,0.0009548837382501421,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Japan,Iran,Cold Conflict,1985,511,21446,40770,72208,182.65,34.0,904.5,Plains,572.4,259.2,7051.0,23819.1,Regional,,Conventional,4725,99,No,13.81,Yes,Victory_A,70.45,-36.72,Temperate,Land,0,1,0,1,0,0,0,1,1,134424,0.5371659822650717,37.46680642907058,157.29166666666669,1,1,1,1,1,0.005916728484844559,1,1,1,1,1,1,1,1,1,1,26,1,0,1
Australia,Brazil,Skirmish,1957,1357,10719,2167,124710,239.64,27.0,1911.9,Desert,1082.3,1062.5,18815.6,22414.9,,Regional,Nuclear,2716,4,Yes,1.95,Yes,Victory_B,-64.113,-152.441,Polar,Land,0,1,0,1,0,0,0,0,0,137596,0.9063490217738888,9.90390834334288,2.039529411764706,1,1,1,1,1,0.005812202131916906,1,1,1,1,1,1,1,1,1,1,4,1,0,1
Turkey,Australia,Civil War,1975,1868,40018,31578,110649,93.29,9.6,1102.2,Forest,338.1,1113.3,6532.4,11087.2,NATO,,Conventional,3338,10,Yes,1.84,Yes,Victory_B,52.35,103.128,Temperate,Land,0,1,0,1,0,0,0,1,1,182245,0.6071442289226042,118.36143152913338,28.364322285098357,1,1,1,1,1,0.005294671842720608,1,1,1,1,1,1,1,1,1,1,0,1,0,1
Brazil,India,War,1985,687,1866,26539,25330,60.18,14.1,2582.4,Plains,1356.3,332.1,20360.1,15943.2,Regional,Regional,Cyber,244,85,No,13.29,No,Victory_A,-14.873,-109.356,Tropical,Water,0,1,0,1,1,0,0,0,0,53735,0.4713873639155113,1.3758018137580181,79.91267690454681,1,1,1,1,1,0.001657700539620365,1,1,1,1,1,1,1,1,1,1,141,1,0,1
Germany,Ukraine,Skirmish,1997,1138,3649,34847,124271,435.16,2.6,1901.7,Urban,715.1,122.3,20493.3,13232.1,Regional,,Conventional,2719,39,Yes,3.13,Yes,Victory_A,54.527,-120.819,Tropical,,0,1,0,1,0,0,0,1,1,162767,0.7634901423507222,5.102782827576562,284.9304987735078,1,1,1,1,1,0.012903034508115545,1,1,1,1,1,1,1,1,1,1,19,1,0,1
France,USA,War,1977,1413,18793,29910,77368,469.72,-2.7,645.9,Plains,395.6,701.6,11433.2,8672.9,Regional,,Nuclear,869,113,No,9.07,Yes,Victory_B,67.372,-104.926,Polar,Land,0,1,0,1,0,0,0,1,1,126071,0.6136859388757129,47.50505561172902,42.631128848346634,1,1,1,1,1,0.02336206424915822,1,1,1,1,1,1,1,1,1,1,46,1,0,1
Russia,Canada,Proxy War,2017,1511,32022,18402,132281,39.5,11.7,1008.4,Plains,398.7,1246.4,7526.7,3619.1,NATO,,Mixed,1459,69,Yes,11.4,No,Victory_A,89.607,-98.593,Tropical,,0,1,0,1,0,0,0,0,0,182705,0.7240141211242166,80.31602708803612,14.764120667522464,1,1,1,1,1,0.0035439358323314614,1,1,1,1,1,1,1,1,-1,0,-1,0,0,1
Iran,France,Cold Conflict,2011,1867,42502,800,70212,174.57,10.9,2542.3,Plains,26.6,1186.4,14945.7,20086.8,NATO,NATO,Mixed,4109,166,No,7.76,Yes,Victory_A,-77.724,62.623,Tropical,Water,0,1,0,1,1,0,0,1,1,113514,0.618531634864422,1597.8195488721803,0.6743088334457181,1,-1,1,0,1,0.00498308713337615,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Turkey,UK,Proxy War,2000,1274,34844,36914,154562,479.15,13.5,1159.4,Plains,969.7,164.8,20265.1,2270.1,Regional,Regional,Conventional,670,69,Yes,1.7,Yes,Victory_A,53.334,49.896,Temperate,Oil,0,1,0,1,0,0,0,1,1,226320,0.6829356663131849,35.93276271011653,223.9927184466019,1,1,1,1,1,0.021262291881145944,1,1,1,1,1,1,1,1,1,1,31,1,0,1
USA,UK,Cold Conflict,1991,571,48428,34941,52762,41.67,32.9,1607.4,Plains,1086.6,1350.7,1623.6,15244.6,Regional,,Mixed,4736,109,No,14.87,No,Victory_A,-77.456,-133.439,Arid,Oil,0,1,0,1,0,0,0,1,1,136131,0.387582549162204,44.568378428124426,25.868808765825126,1,1,1,1,1,0.0024703287843397636,1,1,1,1,1,1,1,1,1,1,113,1,0,1
UK,USA,Civil War,1978,715,12265,44813,109628,321.86,17.2,1946.8,Forest,46.4,370.3,23836.1,14863.3,NATO,NATO,Cyber,685,19,Yes,17.7,No,Victory_B,-33.337,80.791,Tropical,Oil,0,1,0,1,1,0,0,0,0,166706,0.6576128033784027,264.3318965517241,121.01809343775317,1,1,1,1,1,0.008316924810203777,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Iran,Iran,Skirmish,1959,1339,23664,49646,178778,486.11,17.3,1043.4,Plains,820.7,489.8,16151.0,8377.3,NATO,,Mixed,1974,131,Yes,3.23,Yes,Stalemate,26.322,-54.339,Polar,,0,1,0,0,0,0,0,0,0,252088,0.7091888546856653,28.833922261484098,101.35973866884443,1,1,1,1,1,0.01981833229371787,1,1,1,1,1,1,1,1,1,1,30,1,0,1
Ukraine,Canada,Civil War,1988,239,35358,3148,137711,489.11,-4.2,881.9,Forest,1094.6,209.5,9959.7,3393.9,NATO,Regional,Mixed,1011,12,No,17.08,Yes,Stalemate,-9.488,-15.31,Polar,Land,0,1,0,0,0,0,0,0,0,176217,0.7814853277493091,32.30221085327974,15.026252983293556,1,1,1,1,1,0.036627576084351784,1,1,1,1,1,1,1,1,1,1,58,1,0,1
Ukraine,Australia,Cold Conflict,1950,1258,25401,33390,48291,235.66,34.8,1425.8,Plains,527.4,529.5,12655.4,19992.9,NATO,,Cyber,1384,48,No,15.77,Yes,Victory_B,11.746,-135.05,Temperate,Water,0,1,0,0,0,0,0,0,0,107082,0.45097215218243963,48.16268486916951,63.05949008498584,1,1,1,1,1,0.007218139995038026,1,1,1,1,1,1,1,1,1,1,13,1,0,1
